restaurant_id,name,zone_id,district,category,price_level,base_prep_time_mean_min,base_prep_time_std_min,capacity_tier,has_consistent_promo,promo_pattern,matchday_sensitivity,latency_pressure_factor
R0754,Cara Brothers 0754,Z11,Carabanchel,kebab,2,7.6,1.9,large,true,healthy_lunch,low,1.12
R0755,Chamberi Mart 0755,Z07,Chamberí,grocery_convenience,1,6.4,1.5,small,false,none,high,1.08
R0756,Villa Loco 0756,Z18,Villa de Vallecas,mexican,1,13.1,2.8,small,false,random_flash,low,1.07
R0757,Norte Express 0757,Z06,Tetuán,fast_food,1,10.9,2.1,small,true,lunch_combo,high,1.06
R0758,Lineal Mart 0758,Z15,Ciudad Lineal,grocery_convenience,1,5.8,1.7,medium,false,none,medium,1.08
R0759,Central Wrap 0759,Z01,Centro,kebab,3,8.4,1.5,small,true,healthy_lunch,medium,0.93
R0760,Horta Express 0760,Z16,Hortaleza,fast_food,1,11.1,2.1,medium,true,weekend_discount,high,0.94
R0761,Central Taberna 0761,Z01,Centro,spanish_tapas,2,18.0,3.1,medium,true,healthy_lunch,medium,0.97
R0762,Lineal Cream 0762,Z15,Ciudad Lineal,dessert,1,7.5,1.5,medium,false,random_flash,high,0.78
R0763,Central Fit 0763,Z01,Centro,healthy,4,12.3,2.2,small,false,none,low,1.32
R0764,Chamberi Burger 0764,Z07,Chamberí,burger,1,13.7,2.8,medium,true,lunch_combo,low,1.28
R0765,Morata Hub 0765,Z14,Moratalaz,fast_food,2,10.5,2.0,medium,true,weekend_discount,medium,1.46
R0766,Lineal Taco 0766,Z15,Ciudad Lineal,mexican,2,13.2,3.1,medium,true,taco_tuesday_2x1,medium,1.11
R0767,Usera Daily 0767,Z12,Usera,grocery_convenience,2,7.4,1.4,small,false,none,medium,0.81
R0768,Horta Gelato 0768,Z16,Hortaleza,dessert,1,8.4,1.6,medium,true,weekend_discount,low,1.0
R0769,Metropolitano Pizzeria 0769,Z20,San Blas-Canillejas,pizza,2,14.6,2.2,small,true,lunch_combo,medium,1.2
R0770,Park Sakura 0770,Z03,Retiro,sushi,3,21.0,3.2,small,false,random_flash,low,0.95
R0771,Vallecas Napoli 0771,Z13,Puente de Vallecas,pizza,1,16.2,2.5,small,false,none,medium,1.11
R0772,Cara Cookie 0772,Z11,Carabanchel,dessert,3,7.8,2.0,medium,false,none,low,1.13
R0773,Aero Dessert 0773,Z21,Barajas,dessert,1,8.8,2.0,small,true,lunch_combo,medium,1.32
R0774,Latina Express 0774,Z10,Latina,grocery_convenience,3,7.1,1.7,small,true,healthy_lunch,medium,0.76
R0775,Latina Grill 0775,Z10,Latina,burger,3,15.6,2.1,small,true,lunch_combo,low,0.93
R0776,Central Taquería 0776,Z01,Centro,mexican,3,12.2,2.4,medium,true,weekend_discount,low,1.25
R0777,Metropolitano Roll 0777,Z20,San Blas-Canillejas,sushi,2,22.6,3.3,small,false,random_flash,low,0.89
R0778,Norte Roma 0778,Z06,Tetuán,pizza,2,16.8,2.9,small,true,weekend_discount,medium,0.93
R0779,Bernabeu Burrito 0779,Z05,Chamartín,mexican,2,12.5,2.6,small,true,weekend_discount,high,1.27
R0780,Central Tokyo 0780,Z01,Centro,sushi,3,20.6,4.5,medium,false,none,low,1.16
R0781,Vical Go 0781,Z19,Vicálvaro,fast_food,2,10.4,2.1,small,false,none,low,0.95
R0782,Horta Stack 0782,Z16,Hortaleza,burger,4,15.3,2.6,large,true,weekend_discount,medium,1.0
R0783,Lineal Taberna 0783,Z15,Ciudad Lineal,spanish_tapas,3,18.7,2.4,medium,false,none,low,0.73
R0784,Horta District 0784,Z16,Hortaleza,burger,2,13.0,2.7,medium,false,none,low,1.03
R0785,Lineal Slice 0785,Z15,Ciudad Lineal,pizza,2,16.9,2.7,large,true,weekend_discount,high,0.93
R0786,Horta Pizzeria 0786,Z16,Hortaleza,pizza,1,16.7,2.6,small,false,random_flash,medium,0.7
R0787,Morata Loco 0787,Z14,Moratalaz,mexican,2,12.8,2.3,large,false,none,low,0.98
R0788,Lineal Cream 0788,Z15,Ciudad Lineal,dessert,3,8.4,1.7,medium,true,weekend_discount,high,0.98
R0789,Aravaca Tokyo 0789,Z09,Moncloa-Aravaca,sushi,1,22.3,3.3,medium,false,none,medium,1.14
R0790,Central Mart 0790,Z01,Centro,grocery_convenience,1,6.8,1.5,small,true,healthy_lunch,medium,1.31
R0791,Villa Pizza 0791,Z18,Villa de Vallecas,pizza,1,14.7,2.7,large,true,weekend_discount,low,1.15
R0792,Bernabeu Mesón 0792,Z05,Chamartín,spanish_tapas,3,16.1,3.1,medium,false,none,high,0.84
R0793,Central Go 0793,Z01,Centro,fast_food,3,10.6,1.9,medium,true,lunch_combo,low,1.02
R0794,Central Box 0794,Z01,Centro,fast_food,3,10.0,2.2,small,false,random_flash,low,1.18
R0795,Park Stack 0795,Z03,Retiro,burger,3,12.3,2.1,medium,true,lunch_combo,low,1.1
R0796,Golden Cookie 0796,Z04,Salamanca,dessert,3,7.1,1.5,medium,false,none,low,1.04
R0797,Norte Tapas 0797,Z06,Tetuán,spanish_tapas,4,18.4,3.3,small,false,none,medium,1.04
R0798,Chamberi Sushi 0798,Z07,Chamberí,sushi,3,20.3,3.7,small,false,random_flash,high,0.92
R0799,Golden Bowl 0799,Z04,Salamanca,healthy,3,12.0,1.7,medium,false,random_flash,low,0.89
R0800,Park Casa 0800,Z03,Retiro,spanish_tapas,3,18.5,2.8,medium,false,none,medium,1.01
R0801,Morata Bowl 0801,Z14,Moratalaz,healthy,2,12.5,2.4,medium,false,none,high,1.26
R0802,Latina Taquería 0802,Z10,Latina,mexican,2,13.7,2.5,small,true,taco_tuesday_2x1,low,0.89
R0803,Morata Mart 0803,Z14,Moratalaz,grocery_convenience,3,7.0,1.2,small,false,none,low,1.03
R0804,Central Market 0804,Z01,Centro,grocery_convenience,2,7.1,1.3,small,true,healthy_lunch,medium,1.0
R0805,Aravaca Grill 0805,Z09,Moncloa-Aravaca,burger,3,13.3,2.1,small,true,lunch_combo,high,1.12
R0806,Cara Express 0806,Z11,Carabanchel,fast_food,2,12.1,2.1,small,true,weekend_discount,medium,1.13
R0807,Bernabeu Kebab 0807,Z05,Chamartín,kebab,3,9.3,1.8,small,true,healthy_lunch,high,0.71
R0808,Latina Pizzeria 0808,Z10,Latina,pizza,1,16.7,3.0,large,false,random_flash,high,1.27
R0809,Central Gelato 0809,Z01,Centro,dessert,2,7.7,1.9,large,true,weekend_discount,low,1.0
R0810,Verde Pizzeria 0810,Z17,Villaverde,pizza,2,16.0,2.4,medium,true,weekend_discount,medium,1.07
R0811,Cara District 0811,Z11,Carabanchel,burger,2,15.2,2.2,small,false,random_flash,low,0.9
R0812,Monte Now 0812,Z08,Fuencarral-El Pardo,grocery_convenience,2,7.0,1.6,small,false,random_flash,high,0.87
R0813,Villa Now 0813,Z18,Villa de Vallecas,grocery_convenience,2,7.2,1.5,small,false,none,high,1.36
R0814,Chamberi Market 0814,Z07,Chamberí,grocery_convenience,2,7.2,1.3,medium,false,none,low,1.19
R0815,Golden Box 0815,Z04,Salamanca,fast_food,2,11.2,1.9,medium,true,lunch_combo,medium,1.2
R0816,Metropolitano Patty 0816,Z20,San Blas-Canillejas,burger,1,14.8,2.1,medium,false,random_flash,medium,0.97
R0817,Morata Taberna 0817,Z14,Moratalaz,spanish_tapas,1,16.6,3.3,large,false,none,medium,1.24
R0818,Vallecas Patty 0818,Z13,Puente de Vallecas,burger,1,13.8,2.4,small,false,none,medium,1.23
R0819,Villa Bites 0819,Z18,Villa de Vallecas,fast_food,2,10.5,1.9,small,false,none,medium,1.13
R0820,Bernabeu Market 0820,Z05,Chamartín,grocery_convenience,1,8.1,1.4,medium,false,random_flash,high,1.2
R0821,Golden Dessert 0821,Z04,Salamanca,dessert,2,7.8,1.7,small,true,lunch_combo,medium,0.85
R0822,Golden Tokyo 0822,Z04,Salamanca,sushi,3,20.1,4.2,small,false,none,medium,0.85
R0823,Golden Brothers 0823,Z04,Salamanca,kebab,3,10.0,1.9,large,false,none,medium,1.12
R0824,Verde Cantina 0824,Z17,Villaverde,mexican,3,13.5,2.9,medium,true,weekend_discount,low,1.16
R0825,Aravaca Roots 0825,Z09,Moncloa-Aravaca,healthy,3,12.7,2.3,medium,false,random_flash,medium,1.15
R0826,Vallecas Green 0826,Z13,Puente de Vallecas,healthy,4,12.0,1.7,medium,false,none,low,0.99
R0827,Vallecas Smash 0827,Z13,Puente de Vallecas,burger,1,14.6,2.4,small,false,random_flash,medium,1.16
R0828,Golden Casa 0828,Z04,Salamanca,spanish_tapas,3,18.8,3.2,medium,false,none,medium,0.99
R0829,Bernabeu Oven 0829,Z05,Chamartín,pizza,1,16.7,2.8,medium,true,weekend_discount,high,1.12
R0830,Metropolitano Kebab 0830,Z20,San Blas-Canillejas,kebab,1,8.9,1.9,large,false,none,low,1.0
R0831,Chamberi Roma 0831,Z07,Chamberí,pizza,2,15.6,2.6,small,true,lunch_combo,medium,0.95
R0832,Latina Mart 0832,Z10,Latina,grocery_convenience,2,8.0,1.4,medium,false,none,high,1.01
R0833,River Taquería 0833,Z02,Arganzuela,mexican,2,13.0,2.9,large,true,weekend_discount,low,1.2
R0834,Central Shawarma 0834,Z01,Centro,kebab,1,8.9,2.0,small,false,none,low,1.14
R0835,Norte Kebab 0835,Z06,Tetuán,kebab,2,10.3,1.8,medium,false,none,high,0.84
R0836,Norte Brothers 0836,Z06,Tetuán,kebab,1,8.2,2.1,medium,true,healthy_lunch,low,0.97
R0837,Bernabeu Fit 0837,Z05,Chamartín,healthy,4,10.5,2.5,medium,false,none,high,1.18
R0838,Park Now 0838,Z03,Retiro,grocery_convenience,1,6.3,1.3,large,false,none,low,1.11
R0839,Golden Patty 0839,Z04,Salamanca,burger,4,13.4,2.8,medium,true,lunch_combo,low,0.87
R0840,Bernabeu Stack 0840,Z05,Chamartín,burger,3,13.1,2.3,medium,false,none,high,0.95
R0841,Cara Burrito 0841,Z11,Carabanchel,mexican,2,13.1,2.3,small,false,random_flash,low,1.09
R0842,Vallecas Hub 0842,Z13,Puente de Vallecas,fast_food,1,10.7,2.2,small,false,random_flash,medium,1.16
R0843,Norte Tokyo 0843,Z06,Tetuán,sushi,2,21.6,4.3,medium,true,healthy_lunch,high,0.96
R0844,Horta Oven 0844,Z16,Hortaleza,pizza,3,15.0,2.9,small,false,random_flash,low,1.0
R0845,Usera Shawarma 0845,Z12,Usera,kebab,2,8.8,2.1,medium,false,none,medium,0.87
R0846,Bernabeu Market 0846,Z05,Chamartín,grocery_convenience,3,6.5,1.3,medium,false,none,medium,1.39
R0847,Central Churro 0847,Z01,Centro,dessert,3,7.9,2.0,large,true,weekend_discount,high,0.95
R0848,Norte Wasabi 0848,Z06,Tetuán,sushi,4,21.1,4.0,small,false,none,medium,0.82
R0849,Horta Slice 0849,Z16,Hortaleza,pizza,2,16.5,2.3,large,true,lunch_combo,low,0.7
R0850,Aravaca Wasabi 0850,Z09,Moncloa-Aravaca,sushi,1,21.6,4.4,medium,true,healthy_lunch,low,1.1
R0851,Aravaca Bowl 0851,Z09,Moncloa-Aravaca,healthy,2,13.0,1.8,small,false,none,low,0.97
R0852,Vical Bites 0852,Z19,Vicálvaro,fast_food,2,9.5,2.1,small,true,weekend_discount,medium,0.74
R0853,Chamberi Bowl 0853,Z07,Chamberí,healthy,3,11.2,2.3,medium,false,none,low,1.29
R0854,Cara District 0854,Z11,Carabanchel,burger,2,14.4,2.0,medium,false,none,medium,1.01
R0855,Aravaca Go 0855,Z09,Moncloa-Aravaca,grocery_convenience,1,7.0,1.3,medium,false,none,low,0.7
R0856,Aravaca Go 0856,Z09,Moncloa-Aravaca,fast_food,2,11.5,1.9,medium,true,lunch_combo,low,0.83
R0857,Morata Taco 0857,Z14,Moratalaz,mexican,2,11.8,3.0,small,false,random_flash,low,0.86
R0858,Verde Stack 0858,Z17,Villaverde,burger,2,14.9,2.2,small,false,random_flash,low,1.01
R0859,River Burger 0859,Z02,Arganzuela,burger,1,14.5,2.8,small,false,none,low,1.11
R0860,Golden Bites 0860,Z04,Salamanca,fast_food,3,10.8,1.7,medium,true,lunch_combo,low,1.31
R0861,Aero Grill 0861,Z21,Barajas,kebab,1,9.9,1.6,small,false,random_flash,low,1.19
R0862,Metropolitano Doner 0862,Z20,San Blas-Canillejas,kebab,2,8.8,1.7,medium,false,random_flash,medium,1.29
R0863,Park Tokyo 0863,Z03,Retiro,sushi,3,21.7,3.5,medium,false,random_flash,low,0.96
R0864,Cara Fit 0864,Z11,Carabanchel,healthy,2,12.4,2.0,small,false,none,low,0.78
R0865,Central Kebab 0865,Z01,Centro,kebab,2,8.1,1.7,small,true,healthy_lunch,low,1.05
R0866,Morata Express 0866,Z14,Moratalaz,fast_food,1,12.5,1.8,large,false,none,medium,1.29
R0867,Monte Cream 0867,Z08,Fuencarral-El Pardo,dessert,3,7.3,1.9,large,false,random_flash,low,1.01
R0868,Verde Patty 0868,Z17,Villaverde,burger,1,14.4,2.7,medium,false,none,medium,0.75
R0869,Aravaca District 0869,Z09,Moncloa-Aravaca,burger,2,14.2,2.3,medium,true,weekend_discount,low,1.08
R0870,Metropolitano Bowl 0870,Z20,San Blas-Canillejas,healthy,2,11.3,2.0,small,false,none,high,1.1
R0871,Metropolitano Taquería 0871,Z20,San Blas-Canillejas,mexican,3,13.3,3.1,large,true,taco_tuesday_2x1,high,0.86
R0872,River Box 0872,Z02,Arganzuela,fast_food,1,11.7,1.7,small,false,none,low,1.13
R0873,Central Now 0873,Z01,Centro,grocery_convenience,2,6.9,1.5,large,false,none,low,0.9
R0874,Norte Brothers 0874,Z06,Tetuán,kebab,1,8.3,1.7,large,false,none,low,1.1
R0875,Aero Now 0875,Z21,Barajas,grocery_convenience,2,6.0,1.6,large,false,none,medium,0.71
R0876,Central LaPlaza 0876,Z01,Centro,spanish_tapas,3,19.1,2.6,large,false,none,low,1.17
R0877,Lineal Sweet 0877,Z15,Ciudad Lineal,dessert,1,7.5,1.4,medium,true,lunch_combo,low,1.01
R0878,Vical Daily 0878,Z19,Vicálvaro,grocery_convenience,2,7.5,1.6,medium,false,none,medium,1.04
R0879,Bernabeu Pizza 0879,Z05,Chamartín,pizza,2,15.8,2.2,medium,true,weekend_discount,medium,0.92
R0880,Verde Roma 0880,Z17,Villaverde,pizza,1,16.1,2.8,small,true,lunch_combo,low,0.86
R0881,Monte Patty 0881,Z08,Fuencarral-El Pardo,burger,2,13.6,2.6,small,false,none,low,1.04
R0882,River Grill 0882,Z02,Arganzuela,burger,2,13.9,2.1,small,true,lunch_combo,low,0.7
R0883,Golden Roll 0883,Z04,Salamanca,sushi,3,20.7,4.4,medium,false,none,low,1.01
R0884,Vallecas Casa 0884,Z13,Puente de Vallecas,spanish_tapas,1,18.2,2.6,medium,false,none,medium,1.02
R0885,Cara Napoli 0885,Z11,Carabanchel,pizza,2,15.3,2.8,medium,true,weekend_discount,medium,1.06
R0886,Monte Burger 0886,Z08,Fuencarral-El Pardo,burger,3,14.6,2.7,small,false,none,low,1.0
R0887,Usera Cantina 0887,Z12,Usera,mexican,1,13.8,2.3,small,true,taco_tuesday_2x1,medium,0.8
R0888,Park Go 0888,Z03,Retiro,fast_food,2,11.2,1.9,small,false,random_flash,medium,1.03
R0889,Bernabeu Roll 0889,Z05,Chamartín,sushi,3,21.6,3.8,large,false,none,high,1.13
R0890,Verde Burger 0890,Z17,Villaverde,burger,1,14.0,2.4,large,true,weekend_discount,medium,0.88
R0891,Metropolitano Oven 0891,Z20,San Blas-Canillejas,pizza,1,15.3,3.1,small,true,lunch_combo,low,0.76
R0892,Vallecas Azteca 0892,Z13,Puente de Vallecas,mexican,2,12.6,2.6,large,true,taco_tuesday_2x1,low,0.9
R0893,River Taquería 0893,Z02,Arganzuela,mexican,2,13.3,2.3,large,false,random_flash,medium,1.18
R0894,Chamberi LaPlaza 0894,Z07,Chamberí,spanish_tapas,4,18.6,3.1,small,false,none,low,1.13
R0895,Villa Mart 0895,Z18,Villa de Vallecas,grocery_convenience,1,6.8,1.2,small,false,none,low,0.7
R0896,Central Brothers 0896,Z01,Centro,kebab,4,8.6,1.5,large,false,random_flash,low,1.54
R0897,Chamberi Azteca 0897,Z07,Chamberí,mexican,4,13.8,2.6,medium,true,taco_tuesday_2x1,medium,1.36
R0898,Park Grill 0898,Z03,Retiro,burger,2,15.8,2.4,medium,false,none,medium,1.02
R0899,Horta Oven 0899,Z16,Hortaleza,pizza,2,16.1,2.5,small,true,weekend_discount,low,1.05
R0900,Vical Burger 0900,Z19,Vicálvaro,burger,2,14.0,2.4,small,true,lunch_combo,medium,1.34
R0901,Norte Box 0901,Z06,Tetuán,fast_food,3,11.0,2.3,small,false,none,medium,1.1
R0902,Central Pizzeria 0902,Z01,Centro,pizza,4,17.1,2.8,large,false,none,low,1.53
R0903,River Taberna 0903,Z02,Arganzuela,spanish_tapas,3,17.9,3.1,small,false,none,medium,1.25
R0904,Golden Wrap 0904,Z04,Salamanca,kebab,1,9.1,1.7,large,true,healthy_lunch,medium,1.39
R0905,Park Churro 0905,Z03,Retiro,dessert,2,8.4,1.6,small,false,none,low,0.96
R0906,Usera Grill 0906,Z12,Usera,burger,1,14.1,2.9,small,false,random_flash,low,1.39
R0907,Lineal Wrap 0907,Z15,Ciudad Lineal,kebab,2,9.1,2.0,large,true,healthy_lunch,low,1.02
R0908,Golden Daily 0908,Z04,Salamanca,grocery_convenience,1,8.2,1.3,medium,false,none,low,1.01
R0909,Golden Roll 0909,Z04,Salamanca,sushi,4,21.5,4.0,small,false,none,medium,0.96
R0910,Monte Go 0910,Z08,Fuencarral-El Pardo,fast_food,1,10.8,2.3,small,false,none,high,1.21
R0911,Chamberi Box 0911,Z07,Chamberí,fast_food,2,11.9,2.1,medium,false,none,medium,0.97
R0912,Aero Smash 0912,Z21,Barajas,burger,2,13.7,2.8,large,false,none,medium,0.94
R0913,Park Azteca 0913,Z03,Retiro,mexican,2,11.3,2.9,medium,true,taco_tuesday_2x1,low,1.17
R0914,Golden Tokyo 0914,Z04,Salamanca,sushi,4,21.8,3.3,small,false,none,high,0.84
R0915,Cara Roma 0915,Z11,Carabanchel,pizza,2,16.7,3.2,small,true,lunch_combo,low,0.7
R0916,Park Slice 0916,Z03,Retiro,pizza,2,15.4,2.7,medium,true,lunch_combo,low,1.1
R0917,Bernabeu Mesón 0917,Z05,Chamartín,spanish_tapas,4,17.1,3.0,medium,false,none,high,1.25
R0918,River Fit 0918,Z02,Arganzuela,healthy,2,11.6,2.3,small,true,healthy_lunch,low,0.72
R0919,Central Cantina 0919,Z01,Centro,mexican,3,13.8,3.1,large,false,none,medium,1.16
R0920,Park Gelato 0920,Z03,Retiro,dessert,2,8.1,1.5,large,false,none,medium,0.95
R0921,Central Mart 0921,Z01,Centro,grocery_convenience,1,7.5,1.5,medium,false,random_flash,medium,1.25
R0922,Park Burger 0922,Z03,Retiro,burger,2,14.2,2.1,medium,false,none,low,0.91
R0923,Bernabeu Oven 0923,Z05,Chamartín,pizza,2,15.9,2.4,small,false,random_flash,medium,1.08
R0924,Park Patty 0924,Z03,Retiro,burger,3,13.3,2.5,medium,false,none,low,0.7
R0925,Usera Zen 0925,Z12,Usera,sushi,1,22.1,4.7,medium,false,none,high,1.1
R0926,Norte LaPlaza 0926,Z06,Tetuán,spanish_tapas,2,19.4,3.0,medium,false,none,medium,1.13
R0927,Central Roma 0927,Z01,Centro,pizza,2,16.3,2.9,medium,true,weekend_discount,medium,1.15
R0928,Monte Bites 0928,Z08,Fuencarral-El Pardo,fast_food,1,11.4,1.8,large,true,weekend_discount,medium,0.94
R0929,Aravaca Corner 0929,Z09,Moncloa-Aravaca,fast_food,1,10.4,1.6,small,true,lunch_combo,medium,1.4
R0930,Park Mesón 0930,Z03,Retiro,spanish_tapas,3,19.0,2.8,large,false,none,low,1.2
R0931,Morata Corner 0931,Z14,Moratalaz,fast_food,2,11.1,1.7,medium,true,weekend_discount,low,0.96
R0932,Metropolitano Grill 0932,Z20,San Blas-Canillejas,burger,2,13.2,2.1,large,false,random_flash,medium,0.75
R0933,Cara Mart 0933,Z11,Carabanchel,grocery_convenience,1,7.3,1.6,large,true,healthy_lunch,low,1.11
R0934,Usera Stack 0934,Z12,Usera,burger,2,15.0,2.9,small,true,weekend_discount,low,0.94
R0935,Bernabeu Sweet 0935,Z05,Chamartín,dessert,2,7.6,1.7,small,false,random_flash,high,1.13
R0936,Central Garden 0936,Z01,Centro,healthy,3,11.5,2.4,medium,true,healthy_lunch,medium,1.12
R0937,Aravaca Hub 0937,Z09,Moncloa-Aravaca,fast_food,2,11.9,1.7,small,false,none,low,0.7
R0938,Norte Fit 0938,Z06,Tetuán,healthy,2,13.5,1.7,large,true,healthy_lunch,low,0.7
R0939,Usera Cantina 0939,Z12,Usera,mexican,3,12.9,2.6,small,true,taco_tuesday_2x1,low,1.1
R0940,River Sakura 0940,Z02,Arganzuela,sushi,2,21.3,3.5,small,false,none,medium,0.92
R0941,Chamberi Pizza 0941,Z07,Chamberí,pizza,2,17.1,3.0,medium,true,lunch_combo,high,1.1
R0942,Park Sakura 0942,Z03,Retiro,sushi,3,17.4,4.4,small,false,none,low,0.78
R0943,Metropolitano Grill 0943,Z20,San Blas-Canillejas,burger,3,15.2,2.2,medium,true,weekend_discount,high,0.92
R0944,Norte Pizzeria 0944,Z06,Tetuán,pizza,2,15.4,3.2,small,true,weekend_discount,low,1.06
R0945,Chamberi Mart 0945,Z07,Chamberí,grocery_convenience,1,6.7,1.5,medium,false,random_flash,medium,1.25
R0946,Norte Garden 0946,Z06,Tetuán,healthy,3,10.6,1.8,medium,false,none,high,0.86
R0947,Cara Mesón 0947,Z11,Carabanchel,spanish_tapas,2,17.9,2.6,medium,true,healthy_lunch,low,0.84
R0948,River Go 0948,Z02,Arganzuela,grocery_convenience,1,6.7,1.8,large,false,none,low,0.7
R0949,Aravaca Box 0949,Z09,Moncloa-Aravaca,fast_food,4,10.3,1.7,small,true,lunch_combo,low,1.11
R0950,Metropolitano Taco 0950,Z20,San Blas-Canillejas,mexican,2,12.5,2.5,medium,true,taco_tuesday_2x1,medium,1.12
R0951,Aero Oven 0951,Z21,Barajas,pizza,2,14.9,3.1,small,true,weekend_discount,medium,0.94
R0952,Park Grill 0952,Z03,Retiro,kebab,2,8.8,1.9,medium,false,none,low,1.26
R0953,Villa Go 0953,Z18,Villa de Vallecas,fast_food,2,11.8,2.1,small,true,lunch_combo,low,1.16
R0954,Vical Corner 0954,Z19,Vicálvaro,fast_food,2,11.3,2.3,small,false,none,medium,0.75
R0955,River Sweet 0955,Z02,Arganzuela,dessert,2,8.2,2.1,medium,false,none,medium,0.81
R0956,Vical LaPlaza 0956,Z19,Vicálvaro,spanish_tapas,1,18.6,3.4,medium,false,none,medium,0.9
R0957,Verde Pizza 0957,Z17,Villaverde,pizza,1,16.5,2.8,medium,true,lunch_combo,medium,0.7
R0958,Aravaca Roll 0958,Z09,Moncloa-Aravaca,sushi,4,21.7,4.5,medium,false,none,medium,1.24
R0959,Latina Express 0959,Z10,Latina,grocery_convenience,1,6.9,1.3,medium,true,healthy_lunch,medium,1.1
R0960,Aravaca Pizzeria 0960,Z09,Moncloa-Aravaca,pizza,3,16.3,2.6,small,true,weekend_discount,high,0.91
R0961,Morata Bites 0961,Z14,Moratalaz,fast_food,2,11.2,1.9,medium,true,weekend_discount,low,0.97
R0962,Latina Slice 0962,Z10,Latina,pizza,2,16.1,3.2,medium,false,none,medium,1.12
R0963,Golden Go 0963,Z04,Salamanca,fast_food,3,10.3,2.1,small,true,lunch_combo,medium,0.92
R0964,River Grill 0964,Z02,Arganzuela,burger,1,13.2,2.7,small,true,lunch_combo,high,1.01
R0965,Central Market 0965,Z01,Centro,grocery_convenience,1,6.1,1.6,medium,false,random_flash,medium,1.28
R0966,Villa Brothers 0966,Z18,Villa de Vallecas,kebab,2,10.6,2.2,medium,false,none,low,1.1
R0967,Park Tapas 0967,Z03,Retiro,spanish_tapas,3,18.2,3.0,small,false,none,medium,1.01
R0968,Golden Slice 0968,Z04,Salamanca,pizza,1,15.8,2.5,small,true,weekend_discount,low,1.01
R0969,Cara Wasabi 0969,Z11,Carabanchel,sushi,2,23.8,3.6,small,false,none,low,0.87
R0970,Metropolitano Bites 0970,Z20,San Blas-Canillejas,fast_food,1,11.5,2.0,large,true,lunch_combo,medium,0.7
R0971,Lineal Grill 0971,Z15,Ciudad Lineal,kebab,2,9.2,2.1,medium,false,none,low,1.16
R0972,Metropolitano Patty 0972,Z20,San Blas-Canillejas,burger,1,14.5,2.8,small,true,weekend_discount,high,0.77
R0973,Bernabeu Bodega 0973,Z05,Chamartín,spanish_tapas,3,18.2,2.6,small,true,healthy_lunch,medium,1.27
R0974,Vallecas Stack 0974,Z13,Puente de Vallecas,burger,2,14.8,2.3,medium,false,random_flash,medium,0.86
R0975,Bernabeu Brothers 0975,Z05,Chamartín,kebab,1,9.5,2.0,small,false,none,high,0.98
R0976,Lineal Tokyo 0976,Z15,Ciudad Lineal,sushi,2,21.6,3.7,small,false,none,medium,1.08
R0977,Cara Sweet 0977,Z11,Carabanchel,dessert,3,7.8,1.7,large,false,none,high,1.34
R0978,Cara Go 0978,Z11,Carabanchel,fast_food,3,10.5,1.9,small,true,weekend_discount,low,1.08
R0979,Chamberi Hub 0979,Z07,Chamberí,fast_food,2,9.8,2.4,small,true,lunch_combo,medium,1.2
R0980,Central Go 0980,Z01,Centro,fast_food,1,12.3,2.2,small,true,weekend_discount,low,1.09
R0981,Lineal LaPlaza 0981,Z15,Ciudad Lineal,spanish_tapas,4,19.8,2.7,medium,true,healthy_lunch,low,0.85
R0982,Central Napoli 0982,Z01,Centro,pizza,3,14.9,3.3,medium,true,weekend_discount,medium,1.29
R0983,Park Burrito 0983,Z03,Retiro,mexican,2,12.5,2.4,medium,true,weekend_discount,medium,0.81
R0984,Morata Sushi 0984,Z14,Moratalaz,sushi,1,20.8,4.1,large,false,none,low,1.07
R0985,Golden Corner 0985,Z04,Salamanca,fast_food,1,11.5,2.3,small,true,weekend_discount,medium,1.11
R0986,Aravaca Loco 0986,Z09,Moncloa-Aravaca,mexican,2,12.6,2.3,medium,false,none,medium,1.18
R0987,Norte Daily 0987,Z06,Tetuán,grocery_convenience,2,7.1,1.4,small,false,none,low,0.89
R0988,Cara Go 0988,Z11,Carabanchel,fast_food,2,11.1,1.7,small,false,random_flash,low,1.38
R0989,Golden Market 0989,Z04,Salamanca,grocery_convenience,1,7.1,1.5,small,false,none,medium,1.28
R0990,Central Roma 0990,Z01,Centro,pizza,2,16.2,2.5,medium,false,random_flash,medium,1.2
